comparison,policy,selection_role,prompt_id,workload,context_length,step,logit_kl,top1_agreement,top5_overlap,baseline_nll,approx_nll,final_hidden_cosine,final_hidden_relative_l2,selected_hidden_cosine_mean,selected_hidden_cosine_worst,selected_hidden_relative_l2_mean,selected_hidden_relative_l2_worst,baseline_decode_seconds,approx_decode_seconds
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,43,6.043555913493037e-05,True,1.0,0.0075415195897221565,0.007904558442533016,0.999718427658081,0.025340035557746887,0.9995902180671692,0.9991284608840942,0.025238659232854843,0.042085547000169754,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,44,7.652599379071034e-06,True,1.0,0.0008070787298493087,0.000705589191056788,0.998845636844635,0.04804817587137222,0.9997299313545227,0.9991801381111145,0.02017662487924099,0.04055239260196686,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,45,3.287151457698201e-07,True,1.0,6.532455881824717e-05,6.401333666872233e-05,0.9994034171104431,0.03513490781188011,0.9994360208511353,0.9991293549537659,0.03152227774262428,0.041757289320230484,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,46,0.00030833669006824493,True,1.0,0.040424883365631104,0.0456564798951149,0.9991451501846313,0.04150497540831566,0.9989386796951294,0.9982324838638306,0.04051675274968147,0.059456828981637955,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,47,4.4172280468046665e-05,True,1.0,0.00271904026158154,0.0030632736161351204,0.9976189136505127,0.06946975737810135,0.9984290599822998,0.995413064956665,0.04529641568660736,0.095731720328331,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,48,4.0734768845140934e-05,True,1.0,0.00540047325193882,0.004767479375004768,0.9994425773620605,0.03366546332836151,0.9997755289077759,0.9996168613433838,0.019734883680939674,0.02816222980618477,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,49,0.00012714472541119903,True,1.0,0.006345363333821297,0.005421696230769157,0.9997856020927429,0.020714038982987404,0.9997235536575317,0.9993771314620972,0.020678089931607246,0.03566084802150726,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,50,0.0017512497724965215,True,1.0,1.5166007280349731,1.5246950387954712,0.9994628429412842,0.03287695720791817,0.9993541240692139,0.9983469843864441,0.029280684888362885,0.05860559642314911,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,51,0.003313486697152257,True,1.0,0.02407972328364849,0.039039552211761475,0.9994996190071106,0.031767282634973526,0.999424934387207,0.9990355372428894,0.03137808293104172,0.04392422363162041,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,52,0.0015385454753413796,True,1.0,0.03267534449696541,0.043495725840330124,0.9993700981140137,0.03555119037628174,0.9996639490127563,0.9991410970687866,0.023600609973073006,0.041744716465473175,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,53,1.143375993706286e-05,True,1.0,0.009817293845117092,0.009968497790396214,0.9991993308067322,0.04029381275177002,0.9995265603065491,0.9987327456474304,0.02776338905096054,0.05050786957144737,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,54,1.446404894522857e-06,True,1.0,0.0001858300092862919,0.00016783259343355894,0.998390257358551,0.056882258504629135,0.9988371729850769,0.9974970817565918,0.044857192784547806,0.07081270217895508,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,55,0.0001480927166994661,True,1.0,0.0034086955711245537,0.00449622655287385,0.9996061325073242,0.02819455787539482,0.9996612071990967,0.9992085695266724,0.02271329052746296,0.03987972065806389,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,56,9.629060286897584e-07,True,1.0,2.0503786799963564e-05,2.6702524337451905e-05,0.9988059401512146,0.048875678330659866,0.9995038509368896,0.998426616191864,0.024961788207292557,0.05648185312747955,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,57,8.956231613410637e-05,True,1.0,0.0005915798828937113,0.0003296785580459982,0.9922003746032715,0.12465797364711761,0.9986281394958496,0.9952245354652405,0.03741246461868286,0.09875673055648804,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,58,0.002964817453175783,True,1.0,0.02192438580095768,0.035315029323101044,0.9991692900657654,0.04127291589975357,0.9997899532318115,0.9993805885314941,0.017547905445098877,0.035568177700042725,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,59,3.2929856388363987e-06,True,1.0,0.003994819708168507,0.00404349947348237,0.998928964138031,0.04694465547800064,0.998981773853302,0.9977380037307739,0.04017295688390732,0.06758613884449005,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,60,0.00722414068877697,True,1.0,0.4061199128627777,0.49647945165634155,0.9996477365493774,0.026652522385120392,0.9991975426673889,0.9981297850608826,0.033324405550956726,0.061146870255470276,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,61,9.138592577073723e-05,True,0.8,0.07843179255723953,0.07921601086854935,0.999725878238678,0.02364031784236431,0.9996966123580933,0.9991121292114258,0.020859161391854286,0.042152561247348785,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,62,0.000500231864862144,True,1.0,0.065050408244133,0.07319437712430954,0.9987748265266418,0.0500318668782711,0.9991338849067688,0.9973304271697998,0.034762464463710785,0.07348509877920151,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,8192,63,1.5288151189452037e-05,True,1.0,0.0020996923558413982,0.0022870355751365423,0.9994961619377136,0.031769175082445145,0.9994426965713501,0.9982910752296448,0.027749069035053253,0.05980342626571655,6.182478276081383,8.428512818180025
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,0,0.0,True,1.0,1.594533085823059,1.594533085823059,1.000000238418579,0.0,1.0000003576278687,1.0000001192092896,0.0,0.0,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,1,0.0,True,1.0,1.4786323308944702,1.4786323308944702,1.0000001192092896,0.0,1.0000005960464478,1.000000238418579,0.0,0.0,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,2,3.443236346356571e-05,True,1.0,0.012484495528042316,0.012189419940114021,0.9998593330383301,0.017592838034033775,0.9999063014984131,0.9998505115509033,0.012772709131240845,0.017320292070508003,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,3,0.0002662918996065855,True,1.0,0.034247733652591705,0.03770545497536659,0.9998542070388794,0.018007688224315643,0.9998455047607422,0.9997506141662598,0.01664445735514164,0.022529082372784615,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,4,7.03602381690871e-07,True,1.0,0.0007307243067771196,0.0007439468172378838,0.9999336004257202,0.014459235593676567,0.9999277591705322,0.9998719096183777,0.011713394895195961,0.016177091747522354,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,5,0.0017016094643622637,True,1.0,0.3919408619403839,0.35325315594673157,0.9989893436431885,0.04527672752737999,0.9989867210388184,0.9978415369987488,0.04026845097541809,0.06568080931901932,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,6,0.00032235425896942616,True,0.8,0.0358257070183754,0.04069240018725395,0.9989655017852783,0.04650026187300682,0.999316930770874,0.9978781342506409,0.03132907301187515,0.06520648300647736,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,7,3.848689175356412e-06,True,1.0,0.0004932855372317135,0.0004999579978175461,0.9993159770965576,0.03704031929373741,0.9994227290153503,0.9985184073448181,0.028751440346240997,0.054564591497182846,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,8,0.011545101180672646,True,1.0,0.8420457243919373,0.8515297174453735,0.9995869398117065,0.029178552329540253,0.9995896816253662,0.9985479712486267,0.025312721729278564,0.05390537902712822,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,9,0.00015571978292427957,True,0.8,0.021308420225977898,0.01882437989115715,0.9997689127922058,0.021550513803958893,0.9998797178268433,0.999800443649292,0.014537779614329338,0.020122896879911423,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,10,0.005252227187156677,True,1.0,0.19551841914653778,0.15954595804214478,0.9997397661209106,0.025698015466332436,0.9990759491920471,0.9976693391799927,0.03774349018931389,0.06914310902357101,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,11,7.753010322630871e-06,True,0.8,0.0008668717346154153,0.0007875440060161054,0.9993266463279724,0.038467422127723694,0.9997208118438721,0.9992327690124512,0.020887400954961777,0.03917847201228142,6.944963912945241,10.358954740688205
full_indexer_vs_two_path_verifier,streak2_bucket8_m0+head_dynamic_abs_w8_b64_r0.1,Aggressive,code_heldout_3,long-code,16384,12,0.007963595911860466,True,0.8,0.09373930841684341,0.060049109160900116,0.9994929432868958,0.03245547413825989,0.999215304851532,0.9980791211128235,0.033156417310237885,0.06211386248469353,6.944963912945241,10.358954740688205
