context,layer,method,scope,block_size,promotion_target,topk,warmup,measurements,kernel_launches,median_ms,p5_ms,p95_ms,mean_ms,std_ms
32768,17,two_pass_plus_topk,indexer_topk,32,0.2,2048,50,500,5,0.1340639963746071,0.132095992565155,0.1402879953384399,0.1345216622054577,0.0031299628953876
32768,17,two_pass_kernel,kernel,64,0.05,512,50,500,4,0.0593920014798641,0.0575343985110521,0.0637344006448984,0.0598382725566625,0.003047702285364
32768,17,two_pass_plus_topk,indexer_topk,64,0.05,512,50,500,5,0.1331840008497238,0.1313583947718143,0.1402879953384399,0.1342296941876411,0.0032710122519912
32768,17,two_pass_kernel,kernel,64,0.05,1024,50,500,4,0.0593920014798641,0.0576639994978904,0.0634879991412162,0.0599711365401744,0.0030868600172239
32768,17,two_pass_plus_topk,indexer_topk,64,0.05,1024,50,500,5,0.1333919987082481,0.1320607997477054,0.1402879953384399,0.1343420138955116,0.0032812008215566
32768,17,two_pass_kernel,kernel,64,0.05,2048,50,500,4,0.0594240017235279,0.0582400001585483,0.0645119994878768,0.0601812485456466,0.0027740649950007
32768,17,two_pass_plus_topk,indexer_topk,64,0.05,2048,50,500,5,0.1331200003623962,0.1312959939241409,0.1391424015164375,0.1340925420224666,0.0035677027105645
32768,17,two_pass_kernel,kernel,64,0.1,512,50,500,4,0.0592640005052089,0.0573440007865428,0.062788800895214,0.0594689925387501,0.0024317147622123
32768,17,two_pass_plus_topk,indexer_topk,64,0.1,512,50,500,5,0.1341439932584762,0.132095992565155,0.1405183970928191,0.1347785581052303,0.0031796659394485
32768,17,two_pass_kernel,kernel,64,0.1,1024,50,500,4,0.061439998447895,0.0593920014798641,0.0645119994878768,0.0617509758993983,0.0026345144091782
32768,17,two_pass_plus_topk,indexer_topk,64,0.1,1024,50,500,5,0.1331200003623962,0.1311024069786071,0.1405215971171855,0.1342619506418705,0.0036635076717365
32768,17,two_pass_kernel,kernel,64,0.1,2048,50,500,4,0.0593920014798641,0.0575999990105629,0.0637520007789134,0.0599256325289607,0.002578447778507
32768,17,two_pass_plus_topk,indexer_topk,64,0.1,2048,50,500,5,0.1341439932584762,0.132095992565155,0.1415375977754593,0.1347876457870006,0.0039421671048786
32768,17,two_pass_kernel,kernel,64,0.15,512,50,500,4,0.0604160018265247,0.058432001620531,0.0645119994878768,0.0606830085590481,0.0024351340150078
32768,17,two_pass_plus_topk,indexer_topk,64,0.15,512,50,500,5,0.1341439932584762,0.132095992565155,0.1413632027804851,0.1346495341658592,0.0033302109107529
32768,17,two_pass_kernel,kernel,64,0.15,1024,50,500,4,0.0593920014798641,0.057472001761198,0.0635263990610837,0.0599080965071916,0.0032925663232097
32768,17,two_pass_plus_topk,indexer_topk,64,0.15,1024,50,500,5,0.1333439946174621,0.132057599723339,0.140297595411539,0.1344355819821357,0.0036388002293889
32768,17,two_pass_kernel,kernel,64,0.15,2048,50,500,4,0.0604160018265247,0.0585919991135597,0.0655359998345375,0.0610877443403005,0.002794236466011
32768,17,two_pass_plus_topk,indexer_topk,64,0.15,2048,50,500,5,0.1331200003623962,0.1313280016183853,0.1402879953384399,0.1341958379149437,0.0038150556493447
32768,17,two_pass_kernel,kernel,64,0.2,512,50,500,4,0.0593920014798641,0.0573744010180234,0.0634879991412162,0.0597722245156765,0.0025423961716064
32768,17,two_pass_plus_topk,indexer_topk,64,0.2,512,50,500,5,0.1343999952077865,0.1331200003623962,0.1423760034143924,0.1354319343268871,0.0031998013322641
32768,17,two_pass_kernel,kernel,64,0.2,1024,50,500,4,0.0595199987292289,0.0583680011332035,0.0645119994878768,0.0602593286633491,0.0025499396218005
32768,17,two_pass_plus_topk,indexer_topk,64,0.2,1024,50,500,5,0.133263997733593,0.1319040060043335,0.1405647970736026,0.1343521900773048,0.0033296104638123
32768,17,two_pass_kernel,kernel,64,0.2,2048,50,500,4,0.0592000000178813,0.0573440007865428,0.0626848001033067,0.0594695684835314,0.0025597119891878
32768,17,two_pass_plus_topk,indexer_topk,64,0.2,2048,50,500,5,0.1331200003623962,0.131071999669075,0.1403007954359054,0.1339047659933567,0.0031544106809412
32768,17,two_pass_kernel,kernel,128,0.05,512,50,500,4,0.0606720000505447,0.0593920014798641,0.0654415991157293,0.0613438720703125,0.0024189467795035
32768,17,two_pass_plus_topk,indexer_topk,128,0.05,512,50,500,5,0.1341439932584762,0.132095992565155,0.1413632027804851,0.135201214313507,0.0034660721037827
32768,17,two_pass_kernel,kernel,128,0.05,1024,50,500,4,0.0593920014798641,0.0575359985232353,0.0634879991412162,0.0598872326016426,0.0029441317881926
32768,17,two_pass_plus_topk,indexer_topk,128,0.05,1024,50,500,5,0.131071999669075,0.1290239989757537,0.1382911950349807,0.1316625286638736,0.0039341518102775
32768,17,two_pass_kernel,kernel,128,0.05,2048,50,500,4,0.0612160004675388,0.0593920014798641,0.064776001125574,0.0613953920528292,0.0022980148761366
32768,17,two_pass_plus_topk,indexer_topk,128,0.05,2048,50,500,5,0.134223997592926,0.1322560012340545,0.1423359960317611,0.1353434861898422,0.004294056225019
32768,17,two_pass_kernel,kernel,128,0.1,512,50,500,4,0.0593920014798641,0.057472001761198,0.0634879991412162,0.0599556485116481,0.0025150542564386
32768,17,two_pass_plus_topk,indexer_topk,128,0.1,512,50,500,5,0.1341439932584762,0.132095992565155,0.1410991944372653,0.1348426865041256,0.0033950229485483
32768,17,two_pass_kernel,kernel,128,0.1,1024,50,500,4,0.0605599991977214,0.0593920014798641,0.0656976010650396,0.0613720960989594,0.0026049757703041
32768,17,two_pass_plus_topk,indexer_topk,128,0.1,1024,50,500,5,0.1341439932584762,0.1328112050890922,0.1413232028484344,0.1351251821815967,0.0030627558915677
32768,17,two_pass_kernel,kernel,128,0.1,2048,50,500,4,0.0596319995820522,0.0583680011332035,0.0645119994878768,0.0603756805583834,0.0027007514390492
32768,17,two_pass_plus_topk,indexer_topk,128,0.1,2048,50,500,5,0.1332799941301345,0.1317760050296783,0.1415375977754593,0.1343687660098076,0.0034635417781416
32768,17,two_pass_kernel,kernel,128,0.15,512,50,500,4,0.0604160018265247,0.0592304002493619,0.0647984012961387,0.0610920962914824,0.0027268481752145
32768,17,two_pass_plus_topk,indexer_topk,128,0.15,512,50,500,5,0.1341439932584762,0.132095992565155,0.14262560531497,0.1351541099846363,0.0033554818583942
32768,17,two_pass_kernel,kernel,128,0.15,1024,50,500,4,0.0593920014798641,0.0575343985110521,0.0644511990249157,0.0600797445103526,0.0029256101848112
32768,17,two_pass_plus_topk,indexer_topk,128,0.15,1024,50,500,5,0.1341439932584762,0.1322239935398101,0.1425264045596122,0.134849726319313,0.0031779514571833
32768,17,two_pass_kernel,kernel,128,0.15,2048,50,500,4,0.061439998447895,0.0593920014798641,0.0656976010650396,0.0617639679163694,0.0030368590330648
32768,17,two_pass_plus_topk,indexer_topk,128,0.15,2048,50,500,5,0.1341439932584762,0.132095992565155,0.1413120031356811,0.1345929582715034,0.003082772094844
32768,17,two_pass_kernel,kernel,128,0.2,512,50,500,4,0.0593920014798641,0.0575023984536528,0.0635215990245341,0.0598570245206356,0.0024347608564582
32768,17,two_pass_plus_topk,indexer_topk,128,0.2,512,50,500,5,0.1333760023117065,0.1301120072603225,0.1434591971337795,0.1349839986264705,0.0122695565119362
32768,17,two_pass_kernel,kernel,128,0.2,1024,50,500,4,0.0612160004675388,0.0593920014798641,0.0654143989086151,0.0616236799955368,0.0033615893643685
32768,17,two_pass_plus_topk,indexer_topk,128,0.2,1024,50,500,5,0.1341279968619346,0.1319359987974167,0.1423359960317611,0.1346188140511512,0.0039945675242744
32768,17,two_pass_kernel,kernel,128,0.2,2048,50,500,4,0.0593920014798641,0.0580575989559292,0.0644815992563963,0.0598766085356473,0.0024715733511109
32768,17,two_pass_plus_topk,indexer_topk,128,0.2,2048,50,500,5,0.1333120018243789,0.1318703986704349,0.1426528051495551,0.1345587182343006,0.0039103224642719
