policy_role,policy,verifier,path,width,rescue_fraction,observations,net_qk_reduction_mean,net_qk_reduction_median,physical_key_byte_reduction_median,exact_match,recall_mean,top128_recall,top256_recall,top512_recall,top1024_recall,top2048_recall,index_mass_ratio_mean,newly_active_token_recall,newly_active_block_recall,tail_critical_block_recall,detector_ap_mean,rescue_precision_mean,rescue_block_fraction_mean,verifier_key_bytes,sketch_bytes,rescue_reread_key_bytes
Aggressive,streak2_bucket8_m0,head_dynamic_pos_w8_b64_r0.02,head,8,0.02,1152,0.39035667778750455,0.38301441314566614,0.5411141024190932,0.021701388888888888,0.9625006781684028,0.9967787000868056,0.9943881564670138,0.9893205430772569,0.979782952202691,0.9625006781684028,0.9921583295506449,0.07237745740498035,0.0540818848340061,,0.34792125542306096,0.4321159887566137,0.010111777784546036,4427677696.0,0.0,97910784.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_pos_w8_b64_r0.05,head,8,0.05,1152,0.3150895054018244,0.3304302732492395,0.5761018980756599,0.140625,0.9755524529351128,0.9987046983506944,0.9972093370225694,0.9941253662109375,0.9878302680121528,0.9755524529351128,0.9952795051117924,0.14937765455403493,0.1190522976728518,,0.40637552652393605,0.44076370146567756,0.019981590337634563,3704619008.0,0.0,193478656.0
Aggressive,streak2_bucket8_m0,head_dynamic_pos_w8_b64_r0.05,head,8,0.05,1152,0.3553888036264115,0.35242291739735443,0.550995654495128,0.0234375,0.9719276428222656,0.9980129665798612,0.9962734646267362,0.9926113552517362,0.9853973388671875,0.9719276428222656,0.994394993949054,0.14109530417190802,0.11261725848435734,,0.31508468593350386,0.34478763048577693,0.0224926141382146,4178051072.0,0.0,217792512.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_pos_w8_b64_r0.1,head,8,0.1,1152,0.28788698019827996,0.3024440850700272,0.5666047068707478,0.1423611111111111,0.9805352952745225,0.9991794162326388,0.9979146321614584,0.9955596923828125,0.990494622124566,0.9805352952745225,0.9963641149837107,0.24293179907350929,0.2064321731644324,,0.3927350958335246,0.39345719358314274,0.03797162069327269,3602956288.0,0.0,367673344.0
Aggressive,streak2_bucket8_m0,head_dynamic_pos_w8_b64_r0.1,head,8,0.1,1152,0.3146034893073304,0.31050451610077945,0.5571528161622847,0.028645833333333332,0.9795511033799913,0.9987386067708334,0.9974534776475694,0.9949120415581597,0.9896503024631076,0.9795511033799913,0.9960695919815957,0.22882033248081843,0.19692614536282044,,0.2910106602961753,0.2773233822662451,0.041541876905687704,3937910784.0,0.0,402243584.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_abs_w16_b64_r0.01,head,16,0.01,1152,0.287191289815348,0.30169796647702685,0.5838223122191168,0.140625,0.973748524983724,0.9994574652777778,0.9983656141493056,0.9954020182291666,0.9882295396592882,0.973748524983724,0.9953324956136503,0.1232676981441898,0.07363523237569658,,0.8689225299381214,0.9760561342592591,0.004739472820367042,3765436416.0,0.0,45891584.0
Aggressive,streak2_bucket8_m0,head_dynamic_abs_w16_b64_r0.01,head,16,0.01,1152,0.33445936613865485,0.3231781650198665,0.5552030298879262,0.022569444444444444,0.9679226345486112,0.9991929796006944,0.9978502061631944,0.9940863715277778,0.9852472941080729,0.9679226345486112,0.9942153189680482,0.11850350595196496,0.07088016023144542,,0.8538306572084665,0.9730902777777778,0.005529666967854158,4385456128.0,0.0,53542912.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_abs_w16_b64_r0.02,head,16,0.02,1152,0.27692012618225603,0.2901687079652215,0.5901057438442898,0.14149305555555555,0.9786851671006944,0.9997965494791666,0.9991522894965278,0.9971177842881944,0.9913838704427084,0.9786851671006944,0.9965229391141407,0.20964370471655114,0.13844662475765232,,0.8617912553078297,0.9547433035714286,0.008440018003566871,3680731136.0,0.0,81723392.0
Aggressive,streak2_bucket8_m0,head_dynamic_abs_w16_b64_r0.02,head,16,0.02,1152,0.3139123206868452,0.30184539300831664,0.5745389334884525,0.025173611111111112,0.9767502678765191,0.9997219509548612,0.9989997016059028,0.9967820909288194,0.9905454847547743,0.9767502678765191,0.9962213832927485,0.20791035508512512,0.14033925258415053,,0.836654410048273,0.9398478835978836,0.009543244093848668,4172218368.0,0.0,92405760.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_abs_w16_b64_r0.05,head,16,0.05,1152,0.251861476131327,0.2621747013141301,0.6046643514526013,0.15625,0.9875657823350694,0.9999321831597222,0.9998338487413194,0.999053955078125,0.9961064656575521,0.9875657823350694,0.9982969332379584,0.42528015045842804,0.3299071032460881,,0.8503544544728208,0.8701415457159941,0.018829294375239003,3491643392.0,0.0,182321152.0
Aggressive,streak2_bucket8_m0,head_dynamic_abs_w16_b64_r0.05,head,16,0.05,1152,0.27471602378402005,0.26290679119071386,0.603688266071673,0.07725694444444445,0.9883918762207031,0.9999457465277778,0.9998406304253472,0.9991302490234375,0.9963870578342013,0.9883918762207031,0.9984297915244116,0.4352613671512527,0.34663458084907695,,0.8129590176427232,0.8018785211531841,0.020597501835890042,3809329152.0,0.0,199442432.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_abs_w16_b64_r0.1,head,16,0.1,1152,0.22165300770618546,0.2269469187581022,0.615165877271798,0.2690972222222222,0.9942287868923612,0.9999932183159722,0.9999728732638888,0.9997999403211806,0.9987894694010416,0.9942287868923612,0.9993559050817318,0.6698591276095337,0.5868650371944739,,0.8382128659719241,0.7315363143144299,0.03493436481588646,3309928448.0,0.0,338264064.0
Aggressive,streak2_bucket8_m0,head_dynamic_abs_w16_b64_r0.1,head,16,0.1,1152,0.23675923258502848,0.22683272869152832,0.6153595094847168,0.2595486111111111,0.9949824015299479,0.9999932183159722,0.9999864366319444,0.9998491075303819,0.9989446004231771,0.9949824015299479,0.9994451337241522,0.6813287390976634,0.6035554336897907,,0.7987420406903337,0.613086062043613,0.03739801080890838,3536633856.0,0.0,362119168.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_pos_w16_b64_r0.01,head,16,0.01,1152,0.29170975504425756,0.3067207244480368,0.5771299678269457,0.140625,0.9687978956434462,0.9979383680555556,0.9960598415798612,0.992034912109375,0.9840299818250868,0.9687978956434462,0.9937016848559639,0.04752354828692682,0.03359983807306953,,0.42265005972813596,0.5260416666666666,0.00482915224181633,3824877568.0,0.0,46759936.0
Aggressive,streak2_bucket8_m0,head_dynamic_pos_w16_b64_r0.01,head,16,0.01,1152,0.34809422800256806,0.34219385890321147,0.5298485597067838,0.021701388888888888,0.9561373392740885,0.9962361653645834,0.9931572808159722,0.9870232476128472,0.9759767320421007,0.9561373392740885,0.9906006284773592,0.044053799397712784,0.03072515868112116,,0.3621333253747702,0.4704137731481482,0.005791936973979431,4564746240.0,0.0,56082432.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_pos_w16_b64_r0.02,head,16,0.02,1152,0.285168496354053,0.2991885891207988,0.5780606403404778,0.140625,0.9708336724175347,0.9981757269965278,0.9964599609375,0.9927639431423612,0.9852023654513888,0.9708336724175347,0.9942084929913944,0.07721603862142953,0.05629733739361287,,0.4155160227161041,0.4883969907407407,0.008685367364135676,3790290944.0,0.0,84099072.0
Aggressive,streak2_bucket8_m0,head_dynamic_pos_w16_b64_r0.02,head,16,0.02,1152,0.3345815243456861,0.3304825218630111,0.5363483779008005,0.021701388888888888,0.9614830017089844,0.9968600802951388,0.9943067762586806,0.9890950520833334,0.9792844984266493,0.9614830017089844,0.9919689602102388,0.06947715496938295,0.051481616603834775,,0.34220686246533527,0.41846374834656086,0.010128698430102506,4446420992.0,0.0,98074624.0
Balanced,streak2_bucket8_m-0.75_refresh8,head_dynamic_pos_w16_b64_r0.05,head,16,0.05,1152,0.2675206305333989,0.2812062140897206,0.5747786890663351,0.140625,0.9752349853515625,0.9986979166666666,0.9972568088107638,0.9941389295789931,0.9876768324110243,0.9752349853515625,0.9952453254136194,0.14731035287936722,0.11642556512528918,,0.40193247527853976,0.43518416574291263,0.019996818918635383,3708698624.0,0.0,193626112.0
Aggressive,streak2_bucket8_m0,head_dynamic_pos_w16_b64_r0.05,head,16,0.05,1152,0.3029884472313965,0.29950743371159066,0.5500480312597383,0.0234375,0.9709048800998263,0.99798583984375,0.9961886935763888,0.9924299452039931,0.9849268595377604,0.9709048800998263,0.9942335185776273,0.13590130916414905,0.10825511432009627,,0.30984031045415805,0.33760881272753207,0.022582293559663888,4199661568.0,0.0,218660864.0
